============================================================
Domain:		PST
Dimensions:	12
|S|:		5451776
|A|:		27
|S|x|A|:		147197952
Episode Cap:	1000
Gamma:		0.9
NUM_UAV:		3
============================================================
Representation:		IndependentDiscretizationCompactBinary
Features per action:	52
Binary Dimensions:	[ 6  7  8  9 10 11]
============================================================
Representation:		iFDD
Features per action:	52
Initial Representation:	IndependentDiscretizationCompactBinary
Plus:			1
Sparsify:		1
Cached:			1
Online Threshold:	75.000
Batch Threshold:		75.000
Max Batch Discovery:	20
============================================================
Agent:		SARSA
Policy:		eGreedy
Alpha_0:		0.10
============================================================
Experiment:		OnlineExperiment
Output:			Results/13ICML-BatchiFDD/PST/PST-iFDD-50000-75/2-results.txt
Learning Steps:		50000
Performance Checks:	5
Log Intervals:		1(s)
136: E[0:00:01]-R[0:08:19]: Return=-82.00, Steps=31, Features = 52
276: E[0:00:02]-R[0:07:07]: Return=-67.00, Steps=17, Features = 68
515: E[0:00:04]-R[0:06:50]: Return=-202.00, Steps=109, Features = 72
596: E[0:00:05]-R[0:07:22]: Return=-77.00, Steps=17, Features = 73
700: E[0:00:06]-R[0:07:28]: Return=-46.00, Steps=10, Features = 79
865: E[0:00:07]-R[0:07:03]: Return=-96.00, Steps=27, Features = 81
992: E[0:00:08]-R[0:06:58]: Return=-75.00, Steps=10, Features = 86
1170: E[0:00:10]-R[0:06:42]: Return=-71.00, Steps=29, Features = 89
1305: E[0:00:11]-R[0:06:42]: Return=-71.00, Steps=29, Features = 91
1457: E[0:00:12]-R[0:06:32]: Return=-81.00, Steps=17, Features = 94
1611: E[0:00:13]-R[0:06:25]: Return=-44.00, Steps=24, Features = 95
1762: E[0:00:14]-R[0:06:19]: Return=-76.00, Steps=27, Features = 97
1926: E[0:00:15]-R[0:06:14]: Return=-172.00, Steps=77, Features = 101
2103: E[0:00:16]-R[0:06:10]: Return=-120.00, Steps=40, Features = 101
2244: E[0:00:17]-R[0:06:08]: Return=-42.00, Steps=14, Features = 102
2407: E[0:00:18]-R[0:06:04]: Return=-93.00, Steps=21, Features = 109
2536: E[0:00:20]-R[0:06:06]: Return=-94.00, Steps=44, Features = 109
2652: E[0:00:21]-R[0:06:09]: Return=-69.00, Steps=38, Features = 109
2757: E[0:00:22]-R[0:06:12]: Return=-40.00, Steps=12, Features = 109
2839: E[0:00:23]-R[0:06:18]: Return=-71.00, Steps=37, Features = 109
2989: E[0:00:24]-R[0:06:13]: Return=-76.00, Steps=20, Features = 113
3090: E[0:00:25]-R[0:06:16]: Return=-57.00, Steps=13, Features = 114
3218: E[0:00:26]-R[0:06:19]: Return=-61.00, Steps=32, Features = 119
3327: E[0:00:27]-R[0:06:21]: Return=-75.00, Steps=10, Features = 120
3474: E[0:00:28]-R[0:06:18]: Return=-71.00, Steps=11, Features = 121
3646: E[0:00:29]-R[0:06:13]: Return=-94.00, Steps=25, Features = 121
3783: E[0:00:31]-R[0:06:14]: Return=-78.00, Steps=63, Features = 122
3921: E[0:00:32]-R[0:06:13]: Return=-65.00, Steps=64, Features = 122
4087: E[0:00:33]-R[0:06:11]: Return=-103.00, Steps=45, Features = 124
4241: E[0:00:34]-R[0:06:10]: Return=-101.00, Steps=25, Features = 124
4346: E[0:00:35]-R[0:06:12]: Return=-71.00, Steps=11, Features = 124
4492: E[0:00:37]-R[0:06:10]: Return=-47.00, Steps=21, Features = 124
4654: E[0:00:38]-R[0:06:10]: Return=-150.00, Steps=88, Features = 124
4802: E[0:00:39]-R[0:06:08]: Return=-81.00, Steps=44, Features = 124
4910: E[0:00:40]-R[0:06:12]: Return=-126.00, Steps=37, Features = 124
4995: E[0:00:41]-R[0:06:14]: Return=-55.00, Steps=10, Features = 125
5113: E[0:00:43]-R[0:06:14]: Return=-41.00, Steps=13, Features = 125
5264: E[0:00:44]-R[0:06:12]: Return=-52.00, Steps=10, Features = 125
5342: E[0:00:45]-R[0:06:15]: Return=-51.00, Steps=10, Features = 125
5451: E[0:00:46]-R[0:06:15]: Return=-94.00, Steps=22, Features = 126
5602: E[0:00:47]-R[0:06:12]: Return=4.00, Steps=10, Features = 126
5726: E[0:00:48]-R[0:06:11]: Return=-49.00, Steps=10, Features = 129
5862: E[0:00:49]-R[0:06:13]: Return=-18.00, Steps=86, Features = 129
5986: E[0:00:50]-R[0:06:11]: Return=-74.00, Steps=23, Features = 129
6129: E[0:00:51]-R[0:06:09]: Return=-67.00, Steps=16, Features = 129
6280: E[0:00:53]-R[0:06:07]: Return=-94.00, Steps=33, Features = 131
6439: E[0:00:54]-R[0:06:05]: Return=-88.00, Steps=31, Features = 133
